NAME,Site_Name,distance_to_site_miles,ZIP,STATE,CITY,CNTY,LAT,LON
WAPPINGERS JUNIOR HIGH SCHOOL,Wappinger Creek,0.8603522370986738,12590,NY,WAPPINGERS FALLS,36027,41.587798,-73.917075
Columbia Middle,"Advanced Micro Devices, Inc. (Building 915)",0.8605137079292062,94085,CA,Sunnyvale,6085,37.3937,-122.0197
Joseph Widmer Jr. Elementary,Sharpe Army Depot,0.8607770879855932,95330,CA,Lathrop,6077,37.8368,-121.2797
Harrington Elementary School,Albion-Sheridan Township Landfill,0.8608483402642637,49224,MI,ALBION,26025,42.24513,-84.735288
NANCY LOPEZ ELEMENTARY,McGaffey and Main Groundwater Plume,0.8612381149990797,88203,NM,ROSWELL,35005,33.386454,-104.506068
Eleanor J. Toll Middle,San Fernando Valley (Area 2),0.8615845082153196,91202,CA,Glendale,6037,34.16498,-118.271014
James Mastricola Elementary School,New Hampshire Plating Co.,0.8619709528655405,3054,NH,Merrimack,33011,42.865932,-71.498818
John Fremont Elementary,Modesto Ground Water Contamination,0.862524512846431,95350,CA,Modesto,6099,37.6636,-121.0112
PORT SALERNO ELEMENTARY SCHOOL,Solitron Microwave,0.8626929994276472,34997,FL,STUART,12085,27.146135,-80.208357
COLLINS ES,Wilcox Oil Company,0.8633622991783105,74010,OK,Bristow,40037,35.8403,-96.3957
Trailside Academy,Broderick Wood Products,0.8636403497445896,80221,CO,DENVER,8001,39.819851,-105.013863
Fletcher Drive Elementary,San Fernando Valley (Area 4),0.8641460999215828,90065,CA,Los Angeles,6037,34.118104,-118.240609
Jefferson Middle School,Ten-Mile Drain,0.8657211283915475,48081,MI,SAINT CLAIR SHORES,26099,42.497296,-82.908664
Garfield Middle School,"Curcio Scrap Metal, Inc.",0.8659967200921238,7026,NJ,GARFIELD,34003,40.886855,-74.11936
Longfellow Elementary,Sheboygan Harbor & River,0.866275478501391,53081,WI,Sheboygan,55117,43.741224,-87.71384
Wall Intermediate School,"Waldick Aerospace Devices, Inc.",0.8662962261890069,7719,NJ,WALL,34025,40.1513,-74.0736
Kendall College & Career Academy,Kellogg-Deering Well Field,0.8664188253898515,6850,CT,Norwalk,9190,41.118144,-73.433416
OLD BETHPAGE SCHOOL,Claremont Polychemical,0.8664797539877948,11804,NY,OLD BETHPAGE,36059,40.7687,-73.450746
MISSOURI AVE ELEMENTARY,McGaffey and Main Groundwater Plume,0.8665798948964996,88203,NM,ROSWELL,35005,33.385282,-104.532276
Keystone Academy CS,Metal Banks,0.866598228205122,19135,PA,Philadelphia,42101,40.027655,-75.043608
West De Pere Middle,Better Brite Plating Chrome & Zinc Shops,0.8676566331727849,54115,WI,De Pere,55009,44.4393,-88.093
Forest Elementary School,West Troy Contaminated Aquifer,0.8677251254638869,45373,OH,Troy,39109,40.035946,-84.199954
Summit Public School: Denali,"Advanced Micro Devices, Inc. (Building 915)",0.8677967609115053,94089,CA,Sunnyvale,6085,37.39716,-122.015451
South Davis Jr High,Five Points PCE Plume,0.8681577911618799,84010,UT,BOUNTIFUL,49011,40.862136,-111.888172
Rocketship Mosaic Elementary,Lorentz Barrel & Drum Co.,0.8686262495208068,95122,CA,San Jose,6085,37.329155,-121.85589
George Mayne Elementary,South Bay Asbestos Area,0.8686423733940326,95002,CA,Alviso,6085,37.4245,-121.9667
WEST DALLAS STEM SCHOOL,RSR Corp.,0.8687833857074606,75212,TX,DALLAS,48113,32.781528,-96.858527
WEST DALLAS J H,RSR Corp.,0.8687833857074606,75212,TX,DALLAS,48113,32.781528,-96.858527
KELLOM ELEMENTARY SCHOOL,Omaha Lead,0.8695954652440291,68102,NE,OMAHA,31055,41.271106,-95.94595
Robert F. Kennedy Elementary,Lorentz Barrel & Drum Co.,0.8697437836129267,95122,CA,San Jose,6085,37.325475,-121.851078
Lowell Community Charter Public School,Silresim Chemical Corp.,0.8698682223641615,1854,MA,Lowell,25017,42.641347,-71.312117
Secaucus Middle School,Lower Hackensack River,0.8700411810199439,7094,NJ,SECAUCUS,34017,40.8037,-74.0509
Secaucus High School,Lower Hackensack River,0.8700411810199439,7094,NJ,SECAUCUS,34017,40.8037,-74.0509
Lucille M. Nixon Elementary,Hewlett-Packard (620-640 Page Mill Road),0.8702286684350149,94305,CA,Stanford,6085,37.413904,-122.156182
Pioneer Elem School,Kerr-McGee (Kress Creek/West Branch of DuPage River),0.8711047979444271,60185,IL,West Chicago,17043,41.875494,-88.214697
Bogalusa High School,Colonial Creosote,0.8718848910530359,70427,LA,Bogalusa,22117,30.7802,-89.8679
La Canada High,Jet Propulsion Laboratory (NASA),0.8719669666150027,91011,CA,La Canada,6037,34.193062,-118.179132
Coronado High School,Indian Bend Wash Area,0.872246788442304,85257,AZ,SCOTTSDALE,4013,33.47492,-111.919771
Griffith Elementary School,"Motorola, Inc. (52nd Street Plant)",0.8730005688431594,85008,AZ,PHOENIX,4013,33.4686,-111.9835
College Connection Academy,Lorentz Barrel & Drum Co.,0.8730370206633429,95122,CA,San Jose,6085,37.320398,-121.848558
Luis Valdez Leadership Academy,Lorentz Barrel & Drum Co.,0.8730370206633429,95122,CA,San Jose,6085,37.320398,-121.848558
LEAP HS Summer,Koppers Coke,0.8730578247053441,55104,MN,SAINT PAUL,27123,44.960681,-93.160022
RICK SCHNEIDER MIDDLE,Geneva Industries/Fuhrmann Energy,0.873149447282155,77075,TX,HOUSTON,48201,29.647332,-95.250394
John Henry High,United Heckathorn Co.,0.8731606272716189,94804,CA,Richmond,6013,37.91302,-122.35499
FOLSOM ELEMENTARY SCHOOL,Arkla Terra Property,0.8733012300585323,33592,FL,THONOTOSASSA,12057,28.047218,-82.32545
Quibbletown Middle School,"Chemsol, Inc.",0.8734817849893814,8854,NJ,PISCATAWAY,34023,40.5735,-74.4514
Mary Bethune Elementary Literature/Technology,Agriculture Street Landfill,0.8740905563393311,70122,LA,New Orleans,22071,29.99248,-90.05408
Hillsboro High School,Eagle Zinc Co Div T L Diamond,0.8741687412532182,62049,IL,Hillsboro,17135,39.1519,-89.4875
PAUL R. SMITH MIDDLE SCHOOL,Stauffer Chemical Co. (Tarpon Springs),0.8743148026911919,34691,FL,HOLIDAY,12101,28.1791,-82.7726
Carlos Pacheco,Sullivan's Ledge,0.8743798394661803,2746,MA,New Bedford,25005,41.65674,-70.940419
Compass Academy Charter School,Former Kil-Tone Company,0.8743979830692445,8360,NJ,Vineland,34011,39.47784,-75.041981
The Woodstock Academy,Linemaster Switch Corp.,0.874434874182519,6281,CT,Woodstock,9150,41.951724,-71.974819
Pickens High,"Sangamo Weston, Inc./Twelve-Mile Creek/Lake Hartwell PCB Contamination",0.8749418694229818,29671,SC,Pickens,45077,34.906272,-82.716288
Oakcrest High School,D'Imperio Property,0.875376222624938,8330,NJ,MAYS LANDING,34001,39.4549,-74.6754
Carver Elementary School,American Creosote DeRidder,0.8753811193442588,70634,LA,DeRidder,22011,30.843857,-93.272723
HAMILTON ELEMENTARY SCHOOL,Sanford Dry Cleaners,0.8756604979992065,32771,FL,SANFORD,12117,28.804832,-81.253135
EVIT - Scottsdale Vocational Center,Indian Bend Wash Area,0.8772023025487871,85257,AZ,SCOTTSDALE,4013,33.474838,-111.91997
GEO Next Generation Academy,Keystone Corridor Ground Water Contamination,0.8775070971429266,46226,IN,Indianapolis,18097,39.830671,-86.105901
The Genius School,Keystone Corridor Ground Water Contamination,0.8775070971429266,46226,IN,Indianapolis,18097,39.830671,-86.105901
Mary Daly Elementary School,Lusher Street Ground Water Contamination,0.8775426392208073,46514,IN,Elkhart,18039,41.6848,-86.002
LAKE PARK ELEMENTARY SCHOOL,"Trans Circuits, Inc.",0.8780632609949952,33403,FL,LAKE PARK,12099,26.796136,-80.059805
Puente Hills High,San Gabriel Valley (Area 4),0.8781416534354753,91746,CA,Hacienda Heights,6037,34.010776,-117.971939
Goshen High School,North 5th Street Groundwater Contamination,0.8782271207059844,46526,IN,Goshen,18039,41.580589,-85.823145
SOLVAY HIGH SCHOOL,Onondaga Lake,0.8782544790449116,13209,NY,SOLVAY,36067,43.058,-76.2155
Abraham Lincoln Elementary School,Estech General Chemical Company,0.8786826145472506,46327,IN,Hammond,18089,41.637,-87.5145
Washington School,"Curcio Scrap Metal, Inc.",0.8791782189541903,7663,NJ,Saddle Brook,34003,40.8967,-74.0886
PS 18 EDWARD BUSH,Newtown Creek,0.8793564968816703,11206,NY,BROOKLYN,36047,40.7108,-73.9466
Columbia Middle,"TRW Microwave, Inc. (Building 825)",0.8798114705288917,94085,CA,Sunnyvale,6085,37.3937,-122.0197
Lodi High School,"Curcio Scrap Metal, Inc.",0.8808159579496257,7644,NJ,LODI,34003,40.8872,-74.0872
Christopher Columbus School #8,"Curcio Scrap Metal, Inc.",0.8808436219105664,7026,NJ,GARFIELD,34003,40.8787,-74.1089
The Excel Center,Memphis Defense Depot (DLA),0.8813620742959626,38106,TN,Memphis,47157,35.083508,-90.013246
Renton Senior High School,Pacific Car & Foundry Co.,0.8815529442521115,98055,WA,Renton,53033,47.4817,-122.2119
Fountaindale Elementary,Central Chemical (Hagerstown),0.8819568766951988,21742,MD,Hagerstown,24043,39.6687,-77.7184
Cinnaminson High School,Cinnaminson Township (Block 702) Ground Water Contamination,0.8820177756494844,8077,NJ,CINNAMINSON,34005,40.0075,-74.9965
BURNETT MIDDLE SCHOOL,Taylor Road Landfill,0.8825855953465864,33584,FL,SEFFNER,12057,28.007632,-82.27885
Valley Community Day,San Gabriel Valley (Area 4),0.8826316127938556,91745,CA,Hacienda Heights,6037,34.010809,-117.972049
Valley Alternative High (Continuation),San Gabriel Valley (Area 4),0.8826316127938556,91745,CA,Hacienda Heights,6037,34.010809,-117.972049
COLLINS EL,Crystal Chemical Co.,0.882668091185022,77036,TX,HOUSTON,48201,29.710905,-95.554801
AGUEDA JOHNSTON MIDDLE SCHOOL,Ordot Landfill,0.8827915103403425,96910,GU,ORDOT,66010,13.445724,144.758221
FREDERICKTOWN ELEM.,Madison County Mines,0.8828160435625027,63645,MO,FREDERICKTOWN,29123,37.554252,-90.288556
BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,Newtown Creek,0.883256542826726,11206,NY,BROOKLYN,36047,40.707072,-73.943801
Shirakawa (George Sr.) Elementary,Lorentz Barrel & Drum Co.,0.8841079150987793,95112,CA,San Jose,6085,37.3149,-121.8489
Hudson Arts and Science Charter School,Riverside Industrial Park,0.8842640239164109,7032,NJ,Kearny,34017,40.77013,-74.143141
Vestaburg Community Alternative Education School  Wyoming,Chem Central,0.8845328882129619,49509,MI,WYOMING,26081,42.899085,-85.683204
HARRY STONE MONTESSORI ACADEMY,"Lane Plating Works, Inc.",0.8845545169992058,75216,TX,DALLAS,48113,32.693459,-96.783221
ACADEMIR CHARTER SCHOOL OF MATH AND SCIENCE,Homestead Air Force Base,0.8848390100264111,33030,FL,HOMESTEAD,12086,25.499345,-80.406017
ACADEMIR MIDDLE SCHOOL OF MATH AND SCIENCE,Homestead Air Force Base,0.8848390100264111,33033,FL,HOMESTEAD,12086,25.499345,-80.406017
Granite Preschool,Wasatch Chemical Co. (Lot 6),0.8848495014696783,84115,UT,SALT LAKE CITY,49035,40.716144,-111.889344
Headstart Preschool Special Education,Wasatch Chemical Co. (Lot 6),0.8848495014696783,84115,UT,SALT LAKE CITY,49035,40.716144,-111.889344
Granite Technical Institute,Wasatch Chemical Co. (Lot 6),0.8848495014696783,84115,UT,SALT LAKE CITY,49035,40.716144,-111.889344
Southington High School,Solvents Recovery Service of New England,0.8851549242486827,6489,CT,Southington,9110,41.6168,-72.8612
Cheston El Sch,Industrial Lane,0.8853109389486944,18042,PA,Easton,42095,40.676,-75.2184
Malcolm White,Wells G&H,0.8854037937052444,1801,MA,Woburn,25017,42.484743,-71.141696
VALLEY STREAM SOUTH HIGH SCHOOL,Peninsula Boulevard Ground Water Plume,0.8859684225055948,11581,NY,VALLEY STREAM,36059,40.6542,-73.714
HOMESTEAD SCHOOL,Genzale Plating Co.,0.8859711490989445,11530,NY,GARDEN CITY,36059,40.727704,-73.673868
ANDREW T MORROW SCHOOL,Islip Municipal Sanitary Landfill,0.8859816190032903,11749,NY,ISLANDIA,36103,40.806,-73.1765
Eleanor N Johnson Middle,Blackburn and Union Privileges,0.8860261394471816,2081,MA,Walpole,25021,42.150981,-71.256564
East Side High School,Pierson's Creek,0.8878814345764777,7105,NJ,NEWARK,34013,40.724,-74.1588
Northside Elementary School,T.H. Agriculture & Nutrition Co. (Albany Plant),0.888104792870269,31701,GA,Albany,13095,31.6061,-84.1744
PARK AVENUE SCHOOL,New Cassel/Hicksville Ground Water Contamination,0.8881859822817828,11590,NY,WESTBURY,36059,40.764928,-73.563344
Van Deene Avenue Elementary,Montrose Chemical Corp.,0.8891033671354287,90502,CA,Torrance,6037,33.838121,-118.2889
Appleton Technical Academy,"N.W. Mauthe Co., Inc.",0.8897103048249909,54914,WI,Appleton,55087,44.2683,-88.4278
PS 123 SUYDAM,Newtown Creek,0.8897671206917781,11237,NY,BROOKLYN,36047,40.704,-73.9225
Sussex Academy,Georgetown North Groundwater,0.8903453352435919,19947,DE,Georgetown,10005,38.697175,-75.368097
Bdote Learning Center,South Minneapolis Residential Soil Contamination,0.8904091746340649,55406,MN,MINNEAPOLIS,27053,44.950418,-93.224829
BOULWARE SPRINGS CHARTER,Cabot/Koppers,0.8906853945987455,32609,FL,GAINESVILLE,12001,29.6733,-82.308376
South Plainfield Middle School,"Cornell Dubilier Electronics, Inc.",0.8918549156248612,7080,NJ,SOUTH PLAINFIELD,34023,40.589,-74.4172
Bishop Elementary,"TRW Microwave, Inc. (Building 825)",0.8920004090367005,94085,CA,Sunnyvale,6085,37.386824,-122.024619
Lee Montessori PCS - East End,Washington Navy Yard,0.8921118465127825,20020,DC,Washington,11001,38.869276,-76.972557
Manasquan High School,White Swan Cleaners/Sun Cleaners Area Ground Water Contamination,0.8926422421430612,8736,NJ,Manasquan,34025,40.1282,-74.0491
ROOSEVELT ELEMENTARY,Lehillier/Mankato Site,0.8927085710370506,56001,MN,MANKATO,27013,44.157679,-94.021369
Kipp WAYS Primary Charter School,Westside Lead,0.8928722794208725,30314,GA,Atlanta,13121,33.76452,-84.422721
KIPP WAYS Academy Charter School,Westside Lead,0.8928722794208725,30314,GA,Atlanta,13121,33.76452,-84.422721
Therapeutic Education Collective (T,Oakdale Dump,0.8930885727830818,55128,MN,OAKDALE,27163,44.987481,-92.962179
Mahatma K. Gandhi School,PJP Landfill,0.8931296026045545,7306,NJ,JERSEY CITY,34017,40.7347,-74.0684
Foxview Intermediate,Better Brite Plating Chrome & Zinc Shops,0.8932575488718378,54115,WI,De Pere,55009,44.4441,-88.0595
TAPP CHILDCARE CENTER,Sanford Dry Cleaners,0.8936415579001326,32771,FL,SANFORD,12117,28.802675,-81.25452
TRAVIS INT,United Creosoting Co.,0.8937817230082848,77301,TX,CONROE,48339,30.318729,-95.45733
Upper Moreland MS,Fischer & Porter Co.,0.8943622519475121,19040,PA,Hatboro,42091,40.1713,-75.0891
Natick High,"Natick Laboratory Army Research, Development, and Engineering Center",0.8945099527066591,1760,MA,Natick,25017,42.276102,-71.361577
IDEA JUDSON ACADEMY,"Eldorado Chemical Co., Inc.",0.8949885409991265,78233,TX,SAN ANTONIO,48029,29.562837,-98.36323
IDEA JUDSON COLLEGE PREPARATORY,"Eldorado Chemical Co., Inc.",0.8949885409991265,78233,TX,SAN ANTONIO,48029,29.562837,-98.36323
Venture Academy,Ogden Defense Depot (DLA),0.8951549536652359,84404,UT,MARRIOTT-SLATERVILLE CITY,49057,41.269041,-112.017033
WARD MELVILLE SENIOR HIGH SCHOOL,"Lawrence Aviation Industries, Inc.",0.8956478698814807,11733,NY,EAST SETAUKET,36103,40.9161,-73.0753
Washington High School,Beck's Lake,0.8960158716025203,46619,IN,South Bend,18141,41.6755,-86.3149
Cerritos Elementary,San Fernando Valley (Area 4),0.8961535547600202,91205,CA,Glendale,6037,34.124984,-118.253936
South Plainfield High School,"Cornell Dubilier Electronics, Inc.",0.8963835915405481,7080,NJ,SOUTH PLAINFIELD,34023,40.5892,-74.4124
Le Mars Middle School,Highway 3 PCE,0.8965076698716998,51031,IA,Le Mars,19149,42.780789,-96.172022
Fairfield High School,Fairfield Coal Gasification Plant,0.8967631462271402,52556,IA,Fairfield,19101,41.008336,-91.955342
MARTINEZ C EL,South Cavalcade Street,0.8969244437881703,77009,TX,HOUSTON,48201,29.790269,-95.359508
Cornell El Sch,Ohio River Park,0.897186515753374,15108,PA,Coraopolis,42003,40.508348,-80.162898
Cornell HS,Ohio River Park,0.897186515753374,15108,PA,Coraopolis,42003,40.508348,-80.162898
Brighton Elementary,Norfolk Naval Shipyard,0.8978239027649603,23704,VA,Portsmouth,51740,36.8196,-76.3108
Excel Center - Hammond,MIDCO I,0.8988865244836073,46323,IN,Hammond,18089,41.586907,-87.445526
Paramount School of Excellence South Bend,"Douglas Road/Uniroyal, Inc., Landfill",0.8990639392565355,46635,IN,South Bend,18141,41.70154,-86.200171
ESCAMBIA JUVENILE DETENTION,Agrico Chemical Co.,0.8995066361531324,32501,FL,PENSACOLA,12033,30.44241,-87.236749
GEORGE T. BAKER AVIATION TECHNICAL COLLEGE,Airco Plating Co.,0.8997945463909788,33142,FL,MIAMI,12086,25.804089,-80.263618
Henry P. Becton Regional High School,Ventron/Velsicol,0.8998730784203486,7073,NJ,EAST RUTHERFORD,34003,40.832209,-74.093259
CONSELYEA PREPARATORY SCHOOL,Meeker Avenue Plume,0.9002575662736726,11211,NY,BROOKLYN,36047,40.7148,-73.9458
PS 132 CONSELYEA SCHOOL (THE),Meeker Avenue Plume,0.9002575662736726,11211,NY,BROOKLYN,36047,40.7148,-73.9458
School 18,Fair Lawn Well Field,0.9003336572736153,7524,NJ,PATERSON,34031,40.938038,-74.149273
Camden Prep Inc.,Welsbach & General Gas Mantle (Camden Radiation),0.900693150908057,8104,NJ,Camden,34007,39.925256,-75.106478
Renaissance School,"N.W. Mauthe Co., Inc.",0.9008144021078035,54914,WI,Appleton,55087,44.2685,-88.4283
JASPER H S,Hart Creosoting Company,0.9010934346749032,75951,TX,JASPER,48241,30.9026,-94.0063
CARTHAGE SENIOR HIGH SCHOOL,Black River PCBs,0.901146816243459,13619,NY,CARTHAGE,36045,43.987013,-75.645488
SAVA - Sacramento Academic and Vocational Academy - SCUSD,Sacramento Army Depot,0.9012734307128021,95820,CA,Sacramento,6067,38.5274,-121.409825
Van Cleve Elementary School,West Troy Contaminated Aquifer,0.9013022998581021,45373,OH,Troy,39109,40.037287,-84.196757
Bedford High,Naval Weapons Industrial Reserve Plant,0.9019411041648787,1730,MA,Bedford,25017,42.491402,-71.285535
Hamilton High,Memphis Defense Depot (DLA),0.90241146783001,38106,TN,Memphis,47157,35.100095,-90.017045
Lionheart Classical Academy Chartered Public School,South Municipal Water Supply Well,0.9024287578831582,3458,NH,Peterborough,33011,42.854143,-71.963153
Vera Risdon Middle School,Quendall Terminals,0.9025592008455421,98056,WA,Newcastle,53033,47.540951,-122.184377
NORTH KANSAS CITY HIGH,Armour Road,0.9027970915912543,64116,MO,KANSAS CITY,29047,39.14572,-94.573052
Columbia MS Taylor Campus,UGI Columbia Gas Plant,0.9029519082919968,17512,PA,Columbia,42071,40.038798,-76.494269
Another Course To College,Lower Neponset River,0.9035572666643148,2136,MA,Hyde Park,25025,42.265168,-71.117736
Victory Elementary School,North 25th Street Glass and Zinc,0.9036221737430761,26301,WV,Clarksburg,54033,39.309887,-80.354926
Mildred Magowan Elementary School,Cosden Chemical Coatings Corp.,0.9036516608910651,8010,NJ,EDGEWATER PARK,34005,40.0581,-74.9087
KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,"Martin Aaron, Inc.",0.9038260042848155,8103,NJ,Camden,34007,39.939088,-75.11961
West Goshen Elementary School,North 5th Street Groundwater Contamination,0.9039023922793394,46526,IN,Goshen,18039,41.585,-85.8498
IRONDALE SENIOR HIGH,New Brighton/Arden Hills/TCAAP (USARMY),0.9042376511567248,55112,MN,NEW BRIGHTON,27123,45.090178,-93.207492
DEASY SCHOOL,Li Tungsten Corp.,0.9043405621016581,11542,NY,GLEN COVE,36059,40.871013,-73.629791
Franklin Elementary School,Riverside Industrial Park,0.9043515495322747,7032,NJ,KEARNY,34017,40.7561,-74.1474
General Wayne El Sch,Paoli Rail Yard,0.9046667077578532,19355,PA,Malvern,42029,40.0302,-75.4934
Akili Academy of New Orleans,Agriculture Street Landfill,0.9048239967435634,70122,LA,New Orleans,22071,29.97696,-90.033325
Billings Multilingual Academy,Billings PCE,0.9048837737868264,59101,MT,Billings,30111,45.78412,-108.510827
Billings Early College School,Billings PCE,0.9048837737868264,59101,MT,Billings,30111,45.78412,-108.510827
Billings Opportunity School,Billings PCE,0.9048837737868264,59101,MT,Billings,30111,45.78412,-108.510827
Copeland Middle School,Rockaway Borough Well Field,0.9058069879994879,7866,NJ,ROCKAWAY,34027,40.9179,-74.5221
Wayne County Technology Center,Mallory Capacitor Co.,0.906147648441212,38485,TN,Waynesboro,47181,35.304851,-87.76172
Edgewood Elementary Academy,Peerless Plating Co.,0.906169918590102,49444,MI,MUSKEGON,26121,43.1969,-86.237151
Whitney E. Houston Academy,U.S. Radium Corp.,0.9061868191311424,7017,NJ,EAST ORANGE,34013,40.7809,-74.2112
